audio,sampling_rate,transcript
83156.wav,44100,
273079.wav,44100,
334700.wav,44100,
273125.wav,44100,
161412.wav,44100,
425672.wav,44100,
19669.wav,44100,
422143.wav,44100,
360462.wav,44100,
60853.wav,44100,
428470.wav,44100,
186011.wav,44100,
326543.wav,44100,
345430.wav,44100,
82488.wav,44100,
418304.wav,44100,
94367.wav,44100,
371273.wav,44100,
414321.wav,44100,
235438.wav,44100,
205749.wav,44100,
168773.wav,44100,
348355.wav,44100,
396893.wav,44100,
40664.wav,44100,
184075.wav,44100,
270494.wav,44100,
387004.wav,44100,
263042.wav,44100,
406734.wav,44100,
405114.wav,44100,
271920.wav,44100,
386707.wav,44100,
271907.wav,44100,
59592.wav,44100,
209824.wav,44100,
199900.wav,44100,
328022.wav,44100,
379149.wav,44100,
209760.wav,44100,
266522.wav,44100,
272310.wav,44100,
91038.wav,44100,
22515.wav,44100,
197780.wav,44100,
144130.wav,44100,
386687.wav,44100,
264718.wav,44100,
208103.wav,44100,
164506.wav,44100,
89557.wav,44100,
430630.wav,44100,
273398.wav,44100,
422747.wav,44100,
106733.wav,44100,
270417.wav,44100,
164491.wav,44100,
18443.wav,44100,
40661.wav,44100,
403602.wav,44100,
381735.wav,44100,
152793.wav,44100,
349081.wav,44100,
272545.wav,44100,
200185.wav,44100,
152701.wav,44100,
40641.wav,44100,
109594.wav,44100,
424749.wav,44100,
386028.wav,44100,
136516.wav,44100,
335981.wav,44100,
419179.wav,44100,
330807.wav,44100,
164515.wav,44100,
195134.wav,44100,
73104.wav,44100,
208101.wav,44100,
90171.wav,44100,
272306.wav,44100,
200323.wav,44100,
406749.wav,44100,
242190.wav,44100,
415637.wav,44100,
87521.wav,44100,
207265.wav,44100,
124061.wav,44100,
186122.wav,44100,
256787.wav,44100,
428801.wav,44100,
93738.wav,44100,
264679.wav,44100,
271916.wav,44100,
209475.wav,44100,
62660.wav,44100,
216880.wav,44100,
273417.wav,44100,
329604.wav,44100,
172363.wav,44100,
122816.wav,44100,
360800.wav,44100,
348248.wav,44100,
389635.wav,44100,
189231.wav,44100,
164493.wav,44100,
138472.wav,44100,
419165.wav,44100,
272573.wav,44100,
73108.wav,44100,
420937.wav,44100,
94329.wav,44100,
160597.wav,44100,
272273.wav,44100,
233719.wav,44100,
195540.wav,44100,
425668.wav,44100,
263082.wav,44100,
379289.wav,44100,
428985.wav,44100,
389658.wav,44100,
41575.wav,44100,
386980.wav,44100,
40656.wav,44100,
41582.wav,44100,
103973.wav,44100,
152832.wav,44100,
201783.wav,44100,
128007.wav,44100,
185042.wav,44100,
215953.wav,44100,
427617.wav,44100,
272553.wav,44100,
146699.wav,44100,
392214.wav,44100,
421635.wav,44100,
178606.wav,44100,
221759.wav,44100,
19292.wav,44100,
416268.wav,44100,
278924.wav,44100,
185807.wav,44100,
104081.wav,44100,
340205.wav,44100,
420550.wav,44100,
178990.wav,44100,
157390.wav,44100,
181576.wav,44100,
191102.wav,44100,
360558.wav,44100,
197781.wav,44100,
100014.wav,44100,
419164.wav,44100,
349078.wav,44100,
154479.wav,44100,
210004.wav,44100,
430224.wav,44100,
166301.wav,44100,
360561.wav,44100,
218164.wav,44100,
386688.wav,44100,
99713.wav,44100,
273109.wav,44100,
404095.wav,44100,
409243.wav,44100,
371271.wav,44100,
266608.wav,44100,
176629.wav,44100,
164523.wav,44100,
85652.wav,44100,
62657.wav,44100,
188851.wav,44100,
422748.wav,44100,
428981.wav,44100,
109590.wav,44100,
109083.wav,44100,
153216.wav,44100,
272112.wav,44100,
195027.wav,44100,
272511.wav,44100,
164516.wav,44100,
150416.wav,44100,
390579.wav,44100,
176123.wav,44100,
164498.wav,44100,
412786.wav,44100,
379287.wav,44100,
317337.wav,44100,
419167.wav,44100,
140124.wav,44100,
378260.wav,44100,
71046.wav,44100,
215081.wav,44100,
428365.wav,44100,
152810.wav,44100,
418342.wav,44100,
94342.wav,44100,
148794.wav,44100,
382707.wav,44100,
269459.wav,44100,
421022.wav,44100,
58511.wav,44100,
414336.wav,44100,
410609.wav,44100,
368623.wav,44100,
403378.wav,44100,
415633.wav,44100,
169256.wav,44100,
232822.wav,44100,
272491.wav,44100,
428787.wav,44100,
319210.wav,44100,
138054.wav,44100,
273102.wav,44100,
421130.wav,44100,
188850.wav,44100,
426357.wav,44100,
367050.wav,44100,
257468.wav,44100,
406745.wav,44100,
40629.wav,44100,
426327.wav,44100,
56136.wav,44100,
278929.wav,44100,
258021.wav,44100,
264624.wav,44100,
422744.wav,44100,
272097.wav,44100,
420253.wav,44100,
271930.wav,44100,
379294.wav,44100,
154709.wav,44100,
270425.wav,44100,
233383.wav,44100,
272555.wav,44100,
349082.wav,44100,
138093.wav,44100,
316922.wav,44100,
395654.wav,44100,
386692.wav,44100,
187285.wav,44100,
397565.wav,44100,
138088.wav,44100,
406681.wav,44100,
211450.wav,44100,
419453.wav,44100,
393434.wav,44100,
40644.wav,44100,
160595.wav,44100,
40632.wav,44100,
264647.wav,44100,
152355.wav,44100,
316823.wav,44100,
397921.wav,44100,
382275.wav,44100,
77398.wav,44100,
181575.wav,44100,
40688.wav,44100,
272560.wav,44100,
197778.wav,44100,
164459.wav,44100,
272152.wav,44100,
189335.wav,44100,
429214.wav,44100,
51146.wav,44100,
204920.wav,44100,
272543.wav,44100,
109593.wav,44100,
273407.wav,44100,
199885.wav,44100,
364830.wav,44100,
263005.wav,44100,
360729.wav,44100,
339345.wav,44100,
189852.wav,44100,
395825.wav,44100,
40678.wav,44100,
62659.wav,44100,
406693.wav,44100,
207195.wav,44100,
430636.wav,44100,
149453.wav,44100,
184150.wav,44100,
154720.wav,44100,
264695.wav,44100,
253684.wav,44100,
143570.wav,44100,
398781.wav,44100,
154774.wav,44100,
362777.wav,44100,
137811.wav,44100,
137761.wav,44100,
425139.wav,44100,
233016.wav,44100,
171545.wav,44100,
28658.wav,44100,
249911.wav,44100,
84244.wav,44100,
397286.wav,44100,
250121.wav,44100,
20186.wav,44100,
278925.wav,44100,
166288.wav,44100,
201757.wav,44100,
398775.wav,44100,
152798.wav,44100,
405637.wav,44100,
394554.wav,44100,
181583.wav,44100,
271938.wav,44100,
168013.wav,44100,
371017.wav,44100,
324993.wav,44100,
332719.wav,44100,
364878.wav,44100,
57801.wav,44100,
264643.wav,44100,
386570.wav,44100,
401348.wav,44100,
50723.wav,44100,
55139.wav,44100,
184578.wav,44100,
197402.wav,44100,
128001.wav,44100,
254554.wav,44100,
272547.wav,44100,
184062.wav,44100,
223153.wav,44100,
20184.wav,44100,
428242.wav,44100,
164497.wav,44100,
154707.wav,44100,
167680.wav,44100,
93977.wav,44100,
422740.wav,44100,
154409.wav,44100,
260114.wav,44100,
335255.wav,44100,
391983.wav,44100,
264670.wav,44100,
398783.wav,44100,
428386.wav,44100,
159498.wav,44100,
353261.wav,44100,
406677.wav,44100,
403168.wav,44100,
44712.wav,44100,
321443.wav,44100,
333924.wav,44100,
269858.wav,44100,
395752.wav,44100,
369639.wav,44100,
154721.wav,44100,
409775.wav,44100,
31757.wav,44100,
83361.wav,44100,
330887.wav,44100,
272271.wav,44100,
434417.wav,44100,
272313.wav,44100,
98701.wav,44100,
195616.wav,44100,
30226.wav,44100,
396013.wav,44100,
326987.wav,44100,
59655.wav,44100,
219644.wav,44100,
256789.wav,44100,
419449.wav,44100,
333625.wav,44100,
154840.wav,44100,
421132.wav,44100,
428999.wav,44100,
427123.wav,44100,
106610.wav,44100,
97382.wav,44100,
94343.wav,44100,
82836.wav,44100,
28661.wav,44100,
371825.wav,44100,
272514.wav,44100,
56362.wav,44100,
73109.wav,44100,
216570.wav,44100,
404799.wav,44100,
205819.wav,44100,
203564.wav,44100,
134867.wav,44100,
41363.wav,44100,
419452.wav,44100,
317332.wav,44100,
384100.wav,44100,
406748.wav,44100,
388327.wav,44100,
256574.wav,44100,
169553.wav,44100,
101794.wav,44100,
18072.wav,44100,
156208.wav,44100,
119766.wav,44100,
18068.wav,44100,
117338.wav,44100,
272086.wav,44100,
255570.wav,44100,
50915.wav,44100,
431648.wav,44100,
422751.wav,44100,
414310.wav,44100,
430592.wav,44100,
197987.wav,44100,
264724.wav,44100,
392873.wav,44100,
161243.wav,44100,
430003.wav,44100,
172492.wav,44100,
164824.wav,44100,
126870.wav,44100,
272544.wav,44100,
383673.wav,44100,
369835.wav,44100,
335173.wav,44100,
272089.wav,44100,
273101.wav,44100,
422856.wav,44100,
138343.wav,44100,
269861.wav,44100,
264699.wav,44100,
342235.wav,44100,
172358.wav,44100,
265754.wav,44100,
103971.wav,44100,
149234.wav,44100,
56354.wav,44100,
377547.wav,44100,
419488.wav,44100,
264705.wav,44100,
200321.wav,44100,
415301.wav,44100,
166502.wav,44100,
367234.wav,44100,
195034.wav,44100,
264671.wav,44100,
194980.wav,44100,
166293.wav,44100,
349385.wav,44100,
398266.wav,44100,
423147.wav,44100,
319204.wav,44100,
319209.wav,44100,
398685.wav,44100,
32645.wav,44100,
232547.wav,44100,
199711.wav,44100,
259697.wav,44100,
412747.wav,44100,
409787.wav,44100,
138066.wav,44100,
393435.wav,44100,
271910.wav,44100,
264680.wav,44100,
386686.wav,44100,
235565.wav,44100,
422746.wav,44100,
264686.wav,44100,
166302.wav,44100,
345231.wav,44100,
434551.wav,44100,
403601.wav,44100,
341324.wav,44100,
221764.wav,44100,
347963.wav,44100,
409728.wav,44100,
138265.wav,44100,
210166.wav,44100,
271902.wav,44100,
260116.wav,44100,
266528.wav,44100,
362357.wav,44100,
397333.wav,44100,
406674.wav,44100,
273393.wav,44100,
207405.wav,44100,
266517.wav,44100,
270422.wav,44100,
321385.wav,44100,
167753.wav,44100,
9264.wav,44100,
178737.wav,44100,
392794.wav,44100,
362619.wav,44100,
316825.wav,44100,
73094.wav,44100,
353799.wav,44100,
349080.wav,44100,
32637.wav,44100,
144910.wav,44100,
258019.wav,44100,
273408.wav,44100,
232833.wav,44100,
252860.wav,44100,
218314.wav,44100,
422855.wav,44100,
433613.wav,44100,
119913.wav,44100,
273121.wav,44100,
164512.wav,44100,
233509.wav,44100,
272505.wav,44100,
269854.wav,44100,
272546.wav,44100,
398782.wav,44100,
178719.wav,44100,
349102.wav,44100,
377317.wav,44100,
50724.wav,44100,
409722.wav,44100,
406747.wav,44100,
429800.wav,44100,
217983.wav,44100,
209476.wav,44100,
90173.wav,44100,
174510.wav,44100,
406692.wav,44100,
202329.wav,44100,
390582.wav,44100,
67115.wav,44100,
415638.wav,44100,
393001.wav,44100,
186140.wav,44100,
243500.wav,44100,
369779.wav,44100,
272122.wav,44100,
40697.wav,44100,
321855.wav,44100,
263930.wav,44100,
152788.wav,44100,
245938.wav,44100,
40687.wav,44100,
267935.wav,44100,
263918.wav,44100,
273404.wav,44100,
378593.wav,44100,
419111.wav,44100,
264619.wav,44100,
421645.wav,44100,
378129.wav,44100,
390860.wav,44100,
264738.wav,44100,
161815.wav,44100,
196701.wav,44100,
33841.wav,44100,
379150.wav,44100,
144966.wav,44100,
264890.wav,44100,
427738.wav,44100,
251447.wav,44100,
344630.wav,44100,
152796.wav,44100,
236892.wav,44100,
404534.wav,44100,
25520.wav,44100,
260666.wav,44100,
266370.wav,44100,
176178.wav,44100,
422992.wav,44100,
272556.wav,44100,
393060.wav,44100,
379183.wav,44100,
89556.wav,44100,
100121.wav,44100,
342475.wav,44100,
147845.wav,44100,
217958.wav,44100,
171548.wav,44100,
239445.wav,44100,
156201.wav,44100,
270413.wav,44100,
210573.wav,44100,
420546.wav,44100,
138027.wav,44100,
166276.wav,44100,
273406.wav,44100,
40695.wav,44100,
367810.wav,44100,
243499.wav,44100,
240358.wav,44100,
353374.wav,44100,
386690.wav,44100,
108850.wav,44100,
201779.wav,44100,
22159.wav,44100,
231909.wav,44100,
264685.wav,44100,
390570.wav,44100,
264660.wav,44100,
101987.wav,44100,
271891.wav,44100,
94337.wav,44100,
23708.wav,44100,
321861.wav,44100,
398732.wav,44100,
263908.wav,44100,
362609.wav,44100,
341872.wav,44100,
422686.wav,44100,
217964.wav,44100,
187670.wav,44100,
40642.wav,44100,
160593.wav,44100,
400416.wav,44100,
341923.wav,44100,
272297.wav,44100,
379284.wav,44100,
164500.wav,44100,
272508.wav,44100,
204014.wav,44100,
272301.wav,44100,
336650.wav,44100,
273390.wav,44100,
264620.wav,44100,
264661.wav,44100,
263917.wav,44100,
422858.wav,44100,
340230.wav,44100,
98706.wav,44100,
349109.wav,44100,
411535.wav,44100,
411800.wav,44100,
405427.wav,44100,
154410.wav,44100,
153364.wav,44100,
130105.wav,44100,
410840.wav,44100,
186356.wav,44100,
419469.wav,44100,
119441.wav,44100,
181905.wav,44100,
160502.wav,44100,
119832.wav,44100,
379057.wav,44100,
162192.wav,44100,
124522.wav,44100,
188754.wav,44100,
19778.wav,44100,
195782.wav,44100,
233401.wav,44100,
240780.wav,44100,
319631.wav,44100,
232557.wav,44100,
133856.wav,44100,
235268.wav,44100,
327500.wav,44100,
52221.wav,44100,
233485.wav,44100,
85164.wav,44100,
184692.wav,44100,
195601.wav,44100,
195604.wav,44100,
257347.wav,44100,
257346.wav,44100,
391942.wav,44100,
391951.wav,44100,
232549.wav,44100,
232552.wav,44100,
120019.wav,44100,
120034.wav,44100,
264987.wav,44100,
265011.wav,44100,
360739.wav,44100,
360763.wav,44100,
364848.wav,44100,
364850.wav,44100,
235481.wav,44100,
235480.wav,44100,
329031.wav,44100,
329032.wav,44100,
132938.wav,44100,
132939.wav,44100,
29643.wav,44100,
29649.wav,44100,
47141.wav,44100,
47138.wav,44100,
369702.wav,44100,
369701.wav,44100,
187147.wav,44100,
187145.wav,44100,
407890.wav,44100,
407988.wav,44100,
211454.wav,44100,
207523.wav,44100,
211453.wav,44100,
140371.wav,44100,
140375.wav,44100,
140383.wav,44100,
362761.wav,44100,
362759.wav,44100,
362760.wav,44100,
400113.wav,44100,
400115.wav,44100,
400116.wav,44100,
181760.wav,44100,
181761.wav,44100,
181758.wav,44100,
181759.wav,44100,
63520.wav,44100,
63524.wav,44100,
63523.wav,44100,
63522.wav,44100,
212066.wav,44100,
213698.wav,44100,
212118.wav,44100,
212398.wav,44100,
60767.wav,44100,
60765.wav,44100,
60768.wav,44100,
60770.wav,44100,
349275.wav,44100,
349276.wav,44100,
349281.wav,44100,
349274.wav,44100,
349277.wav,44100,
349278.wav,44100,
349283.wav,44100,
349279.wav,44100,
349282.wav,44100,
184736.wav,44100,
184737.wav,44100,
184743.wav,44100,
184735.wav,44100,
184741.wav,44100,
184744.wav,44100,
184739.wav,44100,
184740.wav,44100,
184742.wav,44100,
213923.wav,44100,
218470.wav,44100,
218472.wav,44100,
218473.wav,44100,
218466.wav,44100,
218471.wav,44100,
218474.wav,44100,
218912.wav,44100,
218465.wav,44100,
218468.wav,44100,
423331.wav,44100,
423333.wav,44100,
423339.wav,44100,
423343.wav,44100,
423337.wav,44100,
423338.wav,44100,
423341.wav,44100,
423332.wav,44100,
423335.wav,44100,
423340.wav,44100,
423342.wav,44100,
423344.wav,44100,
336572.wav,44100,
336575.wav,44100,
336581.wav,44100,
336585.wav,44100,
336574.wav,44100,
336576.wav,44100,
336577.wav,44100,
336578.wav,44100,
336571.wav,44100,
336573.wav,44100,
336579.wav,44100,
336584.wav,44100,
276115.wav,44100,
276126.wav,44100,
276129.wav,44100,
276132.wav,44100,
276136.wav,44100,
276170.wav,44100,
276175.wav,44100,
276184.wav,44100,
276191.wav,44100,
276201.wav,44100,
276206.wav,44100,
276226.wav,44100,
270405.wav,44100,
270406.wav,44100,
276111.wav,44100,
276113.wav,44100,
276114.wav,44100,
276119.wav,44100,
276130.wav,44100,
276135.wav,44100,
276147.wav,44100,
276159.wav,44100,
276173.wav,44100,
276177.wav,44100,
276200.wav,44100,
276217.wav,44100,
270408.wav,44100,
276108.wav,44100,
276128.wav,44100,
276137.wav,44100,
349690.wav,44100,
378271.wav,44100,
276165.wav,44100,
171645.wav,44100,
232551.wav,44100,
173989.wav,44100,
390924.wav,44100,
341406.wav,44100,
24805.wav,44100,
140360.wav,44100,
328049.wav,44100,
276194.wav,44100,
344309.wav,44100,
341414.wav,44100,
174629.wav,44100,
410798.wav,44100,
319156.wav,44100,
60766.wav,44100,
347747.wav,44100,
69914.wav,44100,
276146.wav,44100,
361346.wav,44100,
407137.wav,44100,
108278.wav,44100,
276179.wav,44100,
276150.wav,44100,
407141.wav,44100,
235485.wav,44100,
124524.wav,44100,
185733.wav,44100,
342750.wav,44100,
154354.wav,44100,
171756.wav,44100,
402935.wav,44100,
342242.wav,44100,
195603.wav,44100,
162195.wav,44100,
29638.wav,44100,
250195.wav,44100,
178078.wav,44100,
97373.wav,44100,
383983.wav,44100,
198877.wav,44100,
233484.wav,44100,
214510.wav,44100,
140373.wav,44100,
84533.wav,44100,
55355.wav,44100,
140379.wav,44100,
6244.wav,44100,
383998.wav,44100,
391985.wav,44100,
407142.wav,44100,
341403.wav,44100,
276237.wav,44100,
178081.wav,44100,
407135.wav,44100,
277215.wav,44100,
52222.wav,44100,
101792.wav,44100,
378270.wav,44100,
276104.wav,44100,
392122.wav,44100,
405302.wav,44100,
213431.wav,44100,
347174.wav,44100,
276196.wav,44100,
207765.wav,44100,
383997.wav,44100,
45807.wav,44100,
276145.wav,44100,
276169.wav,44100,
233013.wav,44100,
334300.wav,44100,
232534.wav,44100,
348973.wav,44100,
235279.wav,44100,
235532.wav,44100,
276193.wav,44100,
240781.wav,44100,
232562.wav,44100,
405426.wav,44100,
402288.wav,44100,
425590.wav,44100,
265030.wav,44100,
379050.wav,44100,
384000.wav,44100,
276144.wav,44100,
173320.wav,44100,
276232.wav,44100,
235575.wav,44100,
276166.wav,44100,
2204.wav,44100,
119440.wav,44100,
145540.wav,44100,
140366.wav,44100,
165533.wav,44100,
196124.wav,44100,
79068.wav,44100,
179103.wav,44100,
171643.wav,44100,
338260.wav,44100,
185741.wav,44100,
104999.wav,44100,
29637.wav,44100,
367072.wav,44100,
276181.wav,44100,
419464.wav,44100,
179105.wav,44100,
387992.wav,44100,
235487.wav,44100,
276235.wav,44100,
248143.wav,44100,
276209.wav,44100,
271401.wav,44100,
276189.wav,44100,
379059.wav,44100,
209462.wav,44100,
336913.wav,44100,
276105.wav,44100,
395824.wav,44100,
329033.wav,44100,
408010.wav,44100,
233288.wav,44100,
194013.wav,44100,
40952.wav,44100,
69918.wav,44100,
383987.wav,44100,
178097.wav,44100,
188513.wav,44100,
186391.wav,44100,
349280.wav,44100,
234924.wav,44100,
391958.wav,44100,
341412.wav,44100,
233286.wav,44100,
320655.wav,44100,
155186.wav,44100,
90199.wav,44100,
336481.wav,44100,
379058.wav,44100,
233386.wav,44100,
389756.wav,44100,
7730.wav,44100,
276089.wav,44100,
276131.wav,44100,
276180.wav,44100,
185742.wav,44100,
161315.wav,44100,
341657.wav,44100,
245031.wav,44100,
223341.wav,44100,
276172.wav,44100,
147529.wav,44100,
276162.wav,44100,
212124.wav,44100,
184695.wav,44100,
276199.wav,44100,
383984.wav,44100,
407145.wav,44100,
217922.wav,44100,
235533.wav,44100,
319155.wav,44100,
276176.wav,44100,
407144.wav,44100,
276117.wav,44100,
276088.wav,44100,
140372.wav,44100,
410815.wav,44100,
181904.wav,44100,
341695.wav,44100,
277214.wav,44100,
276211.wav,44100,
362272.wav,44100,
404261.wav,44100,
171646.wav,44100,
368821.wav,44100,
83915.wav,44100,
131935.wav,44100,
119558.wav,44100,
321262.wav,44100,
276187.wav,44100,
6243.wav,44100,
393390.wav,44100,
276178.wav,44100,
59593.wav,44100,
145538.wav,44100,
267412.wav,44100,
339967.wav,44100,
250650.wav,44100,
257345.wav,44100,
223247.wav,44100,
383993.wav,44100,
191457.wav,44100,
407479.wav,44100,
342862.wav,44100,
69917.wav,44100,
337049.wav,44100,
233207.wav,44100,
360453.wav,44100,
243037.wav,44100,
350873.wav,44100,
332629.wav,44100,
420996.wav,44100,
213422.wav,44100,
276233.wav,44100,
170240.wav,44100,
276186.wav,44100,
378272.wav,44100,
383995.wav,44100,
324241.wav,44100,
276164.wav,44100,
119831.wav,44100,
47325.wav,44100,
213427.wav,44100,
341401.wav,44100,
330804.wav,44100,
276197.wav,44100,
195602.wav,44100,
254186.wav,44100,
79063.wav,44100,
336567.wav,44100,
223343.wav,44100,
363089.wav,44100,
383996.wav,44100,
174080.wav,44100,
407961.wav,44100,
186408.wav,44100,
410754.wav,44100,
425473.wav,44100,
325970.wav,44100,
29648.wav,44100,
396579.wav,44100,
191436.wav,44100,
363090.wav,44100,
180688.wav,44100,
171639.wav,44100,
132937.wav,44100,
276090.wav,44100,
233492.wav,44100,
168307.wav,44100,
162196.wav,44100,
173321.wav,44100,
85131.wav,44100,
79055.wav,44100,
124523.wav,44100,
134921.wav,44100,
351304.wav,44100,
207525.wav,44100,
341408.wav,44100,
383980.wav,44100,
276124.wav,44100,
140367.wav,44100,
24807.wav,44100,
170147.wav,44100,
342751.wav,44100,
161543.wav,44100,
353298.wav,44100,
383989.wav,44100,
378550.wav,44100,
174864.wav,44100,
218467.wav,44100,
235273.wav,44100,
83189.wav,44100,
232560.wav,44100,
328050.wav,44100,
133426.wav,44100,
201895.wav,44100,
276095.wav,44100,
171640.wav,44100,
58919.wav,44100,
59628.wav,44100,
31377.wav,44100,
341413.wav,44100,
344313.wav,44100,
402067.wav,44100,
335099.wav,44100,
180698.wav,44100,
185738.wav,44100,
350870.wav,44100,
383999.wav,44100,
419468.wav,44100,
363867.wav,44100,
336474.wav,44100,
341410.wav,44100,
276192.wav,44100,
319630.wav,44100,
257494.wav,44100,
336580.wav,44100,
321263.wav,44100,
86121.wav,44100,
87315.wav,44100,
240720.wav,44100,
185731.wav,44100,
396586.wav,44100,
392056.wav,44100,
184738.wav,44100,
250884.wav,44100,
396897.wav,44100,
320828.wav,44100,
194016.wav,44100,
171642.wav,44100,
235483.wav,44100,
387976.wav,44100,
242138.wav,44100,
185045.wav,44100,
181176.wav,44100,
336568.wav,44100,
348974.wav,44100,
262547.wav,44100,
276214.wav,44100,
271449.wav,44100,
379055.wav,44100,
241288.wav,44100,
213421.wav,44100,
428966.wav,44100,
185729.wav,44100,
31376.wav,44100,
244262.wav,44100,
187144.wav,44100,
421627.wav,44100,
19768.wav,44100,
426710.wav,44100,
6245.wav,44100,
428639.wav,44100,
336932.wav,44100,
63521.wav,44100,
177985.wav,44100,
322561.wav,44100,
233011.wav,44100,
223342.wav,44100,
